TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
12524,L006,L006+R,RAIN,6/29/2025,1.77,NA,6/30/2025 15:20,A
12524,L006,L006+R,RAIN,6/30/2025,1.73,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/1/2025,0.74,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/2/2025,0.93,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/3/2025,0.18,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/4/2025,0,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/5/2025,0.04,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/6/2025,0.02,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/7/2025,0,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/8/2025,0,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/9/2025,0,NA,7/11/2025 9:00,A
12524,L006,L006+R,RAIN,7/10/2025,0,NA,7/15/2025 9:43,A
12524,L006,L006+R,RAIN,7/11/2025,0.81,NA,7/15/2025 9:43,A
12524,L006,L006+R,RAIN,7/12/2025,0,NA,7/15/2025 9:43,A
12524,L006,L006+R,RAIN,7/13/2025,0.59,NA,7/15/2025 9:43,A
12524,L006,L006+R,RAIN,7/14/2025,1.2,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/15/2025,0.02,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/16/2025,1.08,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/17/2025,0.14,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/18/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/19/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/20/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/21/2025,0.03,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/22/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/23/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/24/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/25/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/26/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/27/2025,0,NA,7/28/2025 14:34,A
12524,L006,L006+R,RAIN,7/28/2025,0,NA,8/1/2025 11:30,A
12524,L006,L006+R,RAIN,7/29/2025,0,NA,8/1/2025 11:30,A
12524,L006,L006+R,RAIN,7/30/2025,0,NA,8/1/2025 11:30,A
12524,L006,L006+R,RAIN,7/31/2025,0,NA,8/1/2025 11:30,A
12524,L006,L006+R,RAIN,8/1/2025,0.02,NA,8/5/2025 11:21,A
12524,L006,L006+R,RAIN,8/2/2025,0.01,NA,8/5/2025 11:21,A
12524,L006,L006+R,RAIN,8/3/2025,0,NA,8/5/2025 11:21,A
12524,L006,L006+R,RAIN,8/4/2025,0.4,NA,8/5/2025 11:21,A
12524,L006,L006+R,RAIN,8/5/2025,0,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/6/2025,0,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/7/2025,0.15,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/8/2025,0,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/9/2025,0.23,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/10/2025,0.08,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/11/2025,0.01,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/12/2025,0.11,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/13/2025,0,NA,8/14/2025 12:05,A
12524,L006,L006+R,RAIN,8/14/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/15/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/16/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/17/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/18/2025,0.31,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/19/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/20/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/21/2025,0.08,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/22/2025,0,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/23/2025,0.63,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/24/2025,0.18,NA,8/25/2025 13:58,A
12524,L006,L006+R,RAIN,8/25/2025,0,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,8/26/2025,0,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,8/27/2025,0,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,8/28/2025,0,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,8/29/2025,0.15,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,8/30/2025,0,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,8/31/2025,0.05,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,9/1/2025,0.01,NA,9/2/2025 14:12,A
12524,L006,L006+R,RAIN,9/2/2025,0,NA,9/3/2025 3:09,P
12524,L006,L006+R,RAIN,9/3/2025,0.04,NA,9/4/2025 3:09,P
13081,LZ40,LZ40+R,RAIN,9/4/2024,0.1,NA,9/5/2024 13:16,A
13081,LZ40,LZ40+R,RAIN,9/5/2024,0,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/6/2024,0,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/7/2024,0.99,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/8/2024,0,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/9/2024,0.18,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/10/2024,0.08,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/11/2024,1.28,NA,9/12/2024 13:35,A
13081,LZ40,LZ40+R,RAIN,9/12/2024,0,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/13/2024,1.09,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/14/2024,0.15,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/15/2024,0,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/16/2024,0,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/17/2024,0.03,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/18/2024,1.02,NA,9/19/2024 12:36,A
13081,LZ40,LZ40+R,RAIN,9/19/2024,0,NA,9/25/2024 14:24,A
13081,LZ40,LZ40+R,RAIN,9/20/2024,0.02,NA,9/25/2024 14:24,A
13081,LZ40,LZ40+R,RAIN,9/21/2024,0,NA,9/25/2024 14:24,A
13081,LZ40,LZ40+R,RAIN,9/22/2024,0,NA,9/25/2024 14:24,A
13081,LZ40,LZ40+R,RAIN,9/23/2024,0,NA,9/25/2024 14:24,A
13081,LZ40,LZ40+R,RAIN,9/24/2024,0.03,NA,9/25/2024 14:24,A
13081,LZ40,LZ40+R,RAIN,9/25/2024,0.01,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,9/26/2024,0.22,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,9/27/2024,0.21,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,9/28/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,9/29/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,9/30/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/1/2024,0.78,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/2/2024,0.01,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/3/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/4/2024,0.09,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/5/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/6/2024,0.51,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/7/2024,0.01,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/8/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/9/2024,0.91,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/10/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/11/2024,0.01,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/12/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/13/2024,0.02,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/14/2024,0,NA,10/15/2024 12:15,A
13081,LZ40,LZ40+R,RAIN,10/15/2024,0,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/16/2024,0,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/17/2024,0,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/18/2024,0,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/19/2024,0,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/20/2024,0.04,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/21/2024,0.04,NA,10/22/2024 12:00,A
13081,LZ40,LZ40+R,RAIN,10/22/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/23/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/24/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/25/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/26/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/27/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/28/2024,0,NA,10/29/2024 12:13,A
13081,LZ40,LZ40+R,RAIN,10/29/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,10/30/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,10/31/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,11/1/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,11/2/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,11/3/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,11/4/2024,0,NA,11/5/2024 12:01,A
13081,LZ40,LZ40+R,RAIN,11/5/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/6/2024,0.22,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/7/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/8/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/9/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/10/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/11/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/12/2024,0,NA,11/13/2024 14:38,A
13081,LZ40,LZ40+R,RAIN,11/13/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/14/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/15/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/16/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/17/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/18/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/19/2024,0,NA,11/20/2024 13:19,A
13081,LZ40,LZ40+R,RAIN,11/20/2024,0.04,NA,11/26/2024 11:55,A
13081,LZ40,LZ40+R,RAIN,11/21/2024,0.01,NA,11/26/2024 11:55,A
13081,LZ40,LZ40+R,RAIN,11/22/2024,0,NA,11/26/2024 11:55,A
13081,LZ40,LZ40+R,RAIN,11/23/2024,0,NA,11/26/2024 11:55,A
13081,LZ40,LZ40+R,RAIN,11/24/2024,0,NA,11/26/2024 11:55,A
13081,LZ40,LZ40+R,RAIN,11/25/2024,0,NA,11/26/2024 11:55,A
13081,LZ40,LZ40+R,RAIN,11/26/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,11/27/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,11/28/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,11/29/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,11/30/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,12/1/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,12/2/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,12/3/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,12/4/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,12/5/2024,0,NA,12/6/2024 11:25,A
13081,LZ40,LZ40+R,RAIN,12/6/2024,0,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/7/2024,0,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/8/2024,0,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/9/2024,0,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/10/2024,0,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/11/2024,0.01,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/12/2024,0,NA,12/13/2024 12:20,A
13081,LZ40,LZ40+R,RAIN,12/13/2024,0,NA,12/20/2024 11:14,A
13081,LZ40,LZ40+R,RAIN,12/14/2024,0.2,NA,12/20/2024 11:14,A
13081,LZ40,LZ40+R,RAIN,12/15/2024,0.1,NA,12/20/2024 11:14,A
13081,LZ40,LZ40+R,RAIN,12/16/2024,0,NA,12/20/2024 11:14,A
13081,LZ40,LZ40+R,RAIN,12/17/2024,0,NA,12/20/2024 11:14,A
13081,LZ40,LZ40+R,RAIN,12/18/2024,0,NA,12/20/2024 11:14,A
13081,LZ40,LZ40+R,RAIN,12/19/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/20/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/21/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/22/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/23/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/24/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/25/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/26/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/27/2024,0.05,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/28/2024,0.12,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/29/2024,0.32,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/30/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,12/31/2024,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/1/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/2/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/3/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/4/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/5/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/6/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/7/2025,0,NA,1/8/2025 14:20,A
13081,LZ40,LZ40+R,RAIN,1/8/2025,0,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/9/2025,0,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/10/2025,0,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/11/2025,0.01,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/12/2025,0,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/13/2025,0,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/14/2025,0,NA,1/15/2025 13:19,A
13081,LZ40,LZ40+R,RAIN,1/15/2025,0,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/16/2025,0,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/17/2025,0.13,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/18/2025,0,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/19/2025,0.04,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/20/2025,0,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/21/2025,0.2,NA,1/22/2025 13:01,A
13081,LZ40,LZ40+R,RAIN,1/22/2025,0.37,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/23/2025,0.04,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/24/2025,0,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/25/2025,0,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/26/2025,0,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/27/2025,0,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/28/2025,0,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/29/2025,0,NA,1/30/2025 13:37,A
13081,LZ40,LZ40+R,RAIN,1/30/2025,0,NA,2/5/2025 14:29,A
13081,LZ40,LZ40+R,RAIN,1/31/2025,0,NA,2/5/2025 14:29,A
13081,LZ40,LZ40+R,RAIN,2/1/2025,0,NA,2/5/2025 14:29,A
13081,LZ40,LZ40+R,RAIN,2/2/2025,0,NA,2/5/2025 14:29,A
13081,LZ40,LZ40+R,RAIN,2/3/2025,0,NA,2/5/2025 14:29,A
13081,LZ40,LZ40+R,RAIN,2/4/2025,0,NA,2/5/2025 14:29,A
13081,LZ40,LZ40+R,RAIN,2/5/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/6/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/7/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/8/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/9/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/10/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/11/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/12/2025,0,NA,2/13/2025 11:52,A
13081,LZ40,LZ40+R,RAIN,2/13/2025,0.13,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/14/2025,0,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/15/2025,0,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/16/2025,0.01,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/17/2025,0,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/18/2025,0,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/19/2025,0,NA,2/20/2025 14:30,A
13081,LZ40,LZ40+R,RAIN,2/20/2025,0,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/21/2025,0,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/22/2025,0,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/23/2025,0,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/24/2025,0.7,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/25/2025,0.37,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/26/2025,0,NA,2/27/2025 11:37,A
13081,LZ40,LZ40+R,RAIN,2/27/2025,0,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,2/28/2025,0,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,3/1/2025,0,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,3/2/2025,0,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,3/3/2025,0,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,3/4/2025,0.05,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,3/5/2025,0.04,NA,3/6/2025 13:08,A
13081,LZ40,LZ40+R,RAIN,3/6/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/7/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/8/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/9/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/10/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/11/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/12/2025,0,NA,3/13/2025 14:16,A
13081,LZ40,LZ40+R,RAIN,3/13/2025,0,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/14/2025,0,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/15/2025,0,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/16/2025,0,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/17/2025,0.4,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/18/2025,0,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/19/2025,0,NA,3/20/2025 11:14,A
13081,LZ40,LZ40+R,RAIN,3/20/2025,0,NA,3/21/2025 3:10,P
13081,LZ40,LZ40+R,RAIN,3/21/2025,0,NA,3/22/2025 3:09,P
13081,LZ40,LZ40+R,RAIN,3/22/2025,0,NA,3/23/2025 3:10,P
13081,LZ40,LZ40+R,RAIN,3/23/2025,0,NA,3/24/2025 3:09,P
13081,LZ40,LZ40+R,RAIN,3/24/2025,0,NA,3/25/2025 3:10,P
13081,LZ40,LZ40+R,RAIN,3/25/2025,0.25,NA,3/28/2025 3:12,A
13081,LZ40,LZ40+R,RAIN,3/26/2025,0,NA,3/28/2025 3:12,A
13081,LZ40,LZ40+R,RAIN,3/27/2025,0,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,3/28/2025,0,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,3/29/2025,0,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,3/30/2025,0.01,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,3/31/2025,0,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,4/1/2025,0,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,4/2/2025,0,NA,4/3/2025 11:49,A
13081,LZ40,LZ40+R,RAIN,4/3/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/4/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/5/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/6/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/7/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/8/2025,0.04,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/9/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/10/2025,0,NA,4/11/2025 12:35,A
13081,LZ40,LZ40+R,RAIN,4/11/2025,0,NA,4/17/2025 13:36,A
13081,LZ40,LZ40+R,RAIN,4/12/2025,0,NA,4/17/2025 13:36,A
13081,LZ40,LZ40+R,RAIN,4/13/2025,0,NA,4/17/2025 13:36,A
13081,LZ40,LZ40+R,RAIN,4/14/2025,0,NA,4/17/2025 13:36,A
13081,LZ40,LZ40+R,RAIN,4/15/2025,0,NA,4/17/2025 13:36,A
13081,LZ40,LZ40+R,RAIN,4/16/2025,0,NA,4/17/2025 13:36,A
13081,LZ40,LZ40+R,RAIN,4/17/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/18/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/19/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/20/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/21/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/22/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/23/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/24/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/25/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/26/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/27/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/28/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/29/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,4/30/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,5/1/2025,0,NA,5/2/2025 11:18,A
13081,LZ40,LZ40+R,RAIN,5/2/2025,0.05,NA,5/8/2025 10:51,A
13081,LZ40,LZ40+R,RAIN,5/3/2025,0,NA,5/8/2025 10:51,A
13081,LZ40,LZ40+R,RAIN,5/4/2025,0.12,NA,5/8/2025 10:51,A
13081,LZ40,LZ40+R,RAIN,5/5/2025,0,NA,5/8/2025 10:51,A
