Report Year,Colony Name,Latitude,Longitude,Nest Check,Colony Type,Species,Number
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Great Egret,76
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,White Ibis,269
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Snowy Egret,35
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Roseate Spoonbill,7
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Great Blue Heron,2
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Little Blue Heron,0
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Tricolored Heron,4
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Glossy Ibis,0
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Black-crowned Night Heron,0
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,"Small Dark Egrets and Herons (LBHE, TRHE)",1
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,"Small White Egrets and Herons (SNEG, CAEG)",42
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Double-crested Cormorant,2
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Cattle Egret,200
2025,Clewiston Spit 1,26.77597,-80.90956,Y,Spoil Island,Anhinga,2
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Great Egret,61
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,White Ibis,116
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Snowy Egret,22
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Roseate Spoonbill,3
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Great Blue Heron,9
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Little Blue Heron,0
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Tricolored Heron,1
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Glossy Ibis,0
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Black-crowned Night Heron,1
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,"Small Dark Egrets and Herons (LBHE, TRHE)",0
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,"Small White Egrets and Herons (SNEG, CAEG)",1
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Double-crested Cormorant,0
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Cattle Egret,2
2025,Clewiston Spit 2,26.77128,-80.9078,N,Spoil Island,Anhinga,5
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Great Egret,6
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,White Ibis,400
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Snowy Egret,60
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Roseate Spoonbill,2
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Great Blue Heron,5
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Little Blue Heron,0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Tricolored Heron,0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Glossy Ibis,0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Black-crowned Night Heron,0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,"Small Dark Egrets and Herons (LBHE, TRHE)",2
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,"Small White Egrets and Herons (SNEG, CAEG)",0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Double-crested Cormorant,0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Cattle Egret,0
2025,Eagle Bay Island,27.16913,-80.84679,N,Marsh Island,Anhinga,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Great Egret,42
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,White Ibis,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Snowy Egret,17
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Roseate Spoonbill,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Great Blue Heron,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Little Blue Heron,2
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Tricolored Heron,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Glossy Ibis,2
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Black-crowned Night Heron,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,"Small Dark Egrets and Herons (LBHE, TRHE)",1
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,"Small White Egrets and Herons (SNEG, CAEG)",0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Double-crested Cormorant,0
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Cattle Egret,40
2025,Gator Farm,27.02317,-81.0612,N,Off-Lake Island,Anhinga,2
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Great Egret,1
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,White Ibis,1
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Snowy Egret,3
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Roseate Spoonbill,0
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Great Blue Heron,0
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Little Blue Heron,0
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Tricolored Heron,0
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Glossy Ibis,0
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Black-crowned Night Heron,0
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,"Small Dark Egrets and Herons (LBHE, TRHE)",9
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,"Small White Egrets and Herons (SNEG, CAEG)",2
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Double-crested Cormorant,1
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Cattle Egret,70
2025,Gun Range,26.89366,-81.12446,N,Off-Lake Island,Anhinga,5
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Great Egret,5
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,White Ibis,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Snowy Egret,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Roseate Spoonbill,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Great Blue Heron,1
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Little Blue Heron,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Tricolored Heron,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Glossy Ibis,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Black-crowned Night Heron,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,"Small Dark Egrets and Herons (LBHE, TRHE)",0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,"Small White Egrets and Herons (SNEG, CAEG)",0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Double-crested Cormorant,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Cattle Egret,0
2025,Lake Hicpochee,26.78775,-81.1062,N,Off-Lake Island,Anhinga,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Great Egret,90
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,White Ibis,16
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Snowy Egret,4
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Roseate Spoonbill,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Great Blue Heron,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Little Blue Heron,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Tricolored Heron,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Glossy Ibis,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Black-crowned Night Heron,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,"Small Dark Egrets and Herons (LBHE, TRHE)",0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,"Small White Egrets and Herons (SNEG, CAEG)",4
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Double-crested Cormorant,0
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Cattle Egret,39
2025,Lakeport Marina,26.97333,-81.11573,N,Off-Lake Island,Anhinga,2
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Great Egret,44
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,White Ibis,154
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Snowy Egret,26
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Roseate Spoonbill,0
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Great Blue Heron,0
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Little Blue Heron,0
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Tricolored Heron,2
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Glossy Ibis,30
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Black-crowned Night Heron,0
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,"Small Dark Egrets and Herons (LBHE, TRHE)",1
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,"Small White Egrets and Herons (SNEG, CAEG)",4
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Double-crested Cormorant,0
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Cattle Egret,7
2025,Little Bear Beach,26.72483,-80.84408,Y,Spoil Island,Anhinga,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Great Egret,10
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,White Ibis,358
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Snowy Egret,5
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Roseate Spoonbill,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Great Blue Heron,4
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Little Blue Heron,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Tricolored Heron,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Glossy Ibis,90
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Black-crowned Night Heron,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,"Small Dark Egrets and Herons (LBHE, TRHE)",1
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,"Small White Egrets and Herons (SNEG, CAEG)",1
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Double-crested Cormorant,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Cattle Egret,0
2025,Moonshine Bay,26.91317,-81.02419,Y,Marsh Island,Anhinga,9
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Great Egret,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,White Ibis,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Snowy Egret,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Roseate Spoonbill,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Great Blue Heron,2
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Little Blue Heron,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Tricolored Heron,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Glossy Ibis,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Black-crowned Night Heron,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,"Small Dark Egrets and Herons (LBHE, TRHE)",0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,"Small White Egrets and Herons (SNEG, CAEG)",0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Double-crested Cormorant,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Cattle Egret,0
2025,Moore Haven East,26.86137,-81.00579,N,Marsh Island,Anhinga,0
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Great Egret,3
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,White Ibis,30
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Snowy Egret,40
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Roseate Spoonbill,0
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Great Blue Heron,1
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Little Blue Heron,0
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Tricolored Heron,4
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Glossy Ibis,0
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Black-crowned Night Heron,0
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,"Small Dark Egrets and Herons (LBHE, TRHE)",3
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,"Small White Egrets and Herons (SNEG, CAEG)",2
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Double-crested Cormorant,2
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Cattle Egret,20
2025,Pahokee,26.7721,-80.69519,N,Spoil Island,Anhinga,0
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Great Egret,42
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,White Ibis,109
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Snowy Egret,157
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Roseate Spoonbill,3
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Great Blue Heron,6
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Little Blue Heron,1
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Tricolored Heron,1
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Glossy Ibis,1
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Black-crowned Night Heron,0
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,"Small Dark Egrets and Herons (LBHE, TRHE)",2
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,"Small White Egrets and Herons (SNEG, CAEG)",20
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Double-crested Cormorant,0
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Cattle Egret,21
2025,Rock Islands,26.96944,-81.04035,Y,Spoil Island,Anhinga,2
2024,Bird Island,,,,Spoil Island,Great Blue Heron,2
2024,Bird Island,,,,Spoil Island,Glossy Ibis,5
2024,Clewiston Spit,,,,Spoil Island,Great Egret,96
2024,Clewiston Spit,,,,Spoil Island,White Ibis,7
2024,Clewiston Spit,,,,Spoil Island,Snowy Egret,162
2024,Clewiston Spit,,,,Spoil Island,Roseate Spoonbill,11
2024,Clewiston Spit,,,,Spoil Island,Great Blue Heron,2
2024,Clewiston Spit,,,,Spoil Island,Little Blue Heron,2
2024,Clewiston Spit,,,,Spoil Island,Tricolored Heron,93
2024,Clewiston Spit,,,,Spoil Island,Glossy Ibis,84
2024,Clewiston Spit South,,,,Spoil Island,White Ibis,58
2024,Eagle Bay Island,,,,Marsh Island,Great Egret,18
2024,Eagle Bay Island,,,,Marsh Island,White Ibis,198
2024,Eagle Bay Island,,,,Marsh Island,Snowy Egret,167
2024,Eagle Bay Island,,,,Marsh Island,Roseate Spoonbill,1
2024,Eagle Bay Island,,,,Marsh Island,Great Blue Heron,3
2024,Eagle Bay Island,,,,Marsh Island,Tricolored Heron,312
2024,Eagle Bay Island,,,,Marsh Island,Glossy Ibis,238
2024,Gator Farm,,,,Off-Lake Island,Great Egret,118
2024,Gator Farm,,,,Off-Lake Island,Snowy Egret,3
2024,Gator Farm,,,,Off-Lake Island,Wood Stork,60
2024,Gator Farm,,,,Off-Lake Island,Roseate Spoonbill,12
2024,Gator Farm,,,,Off-Lake Island,Tricolored Heron,1
2024,Gun Range,,,,Off-Lake Island,Great Egret,18
2024,Lakeport Marina,,,,Off-Lake Island,Great Egret,149
2024,Lakeport Marina,,,,Off-Lake Island,Snowy Egret,14
2024,Little Bear Beach,,,,Spoil Island,Great Egret,70
2024,Little Bear Beach,,,,Spoil Island,White Ibis,148
2024,Little Bear Beach,,,,Spoil Island,Snowy Egret,233
2024,Little Bear Beach,,,,Spoil Island,Great Blue Heron,2
2024,Little Bear Beach,,,,Spoil Island,Little Blue Heron,45
2024,Little Bear Beach,,,,Spoil Island,Tricolored Heron,135
2024,Little Bear Beach,,,,Spoil Island,Glossy Ibis,32
2024,Moonshine Bay 1,,,,Marsh Island,Great Egret,19
2024,Moonshine Bay 1,,,,Marsh Island,Snowy Egret,5
2024,Moonshine Bay 1,,,,Marsh Island,Great Blue Heron,2
2024,Moore Haven NW,,,,Marsh Island,Great Egret,50
2024,Moore Haven NW,,,,Marsh Island,White Ibis,1
2024,Moore Haven NW,,,,Marsh Island,Snowy Egret,31
2024,Moore Haven NW,,,,Marsh Island,Great Blue Heron,2
2024,Moore Haven NW,,,,Marsh Island,Tricolored Heron,8
2024,Moore Haven West 1,,,,Marsh Island,Great Egret,57
2024,Moore Haven West 1,,,,Marsh Island,White Ibis,191
2024,Moore Haven West 1,,,,Marsh Island,Snowy Egret,154
2024,Moore Haven West 1,,,,Marsh Island,Great Blue Heron,2
2024,Moore Haven West 1,,,,Marsh Island,Little Blue Heron,5
2024,Moore Haven West 1,,,,Marsh Island,Tricolored Heron,52
2024,Moore Haven West 1,,,,Marsh Island,Glossy Ibis,213
2024,Moore Haven East 5,,,,Marsh Island,Great Egret,37
2024,Moore Haven East 5,,,,Marsh Island,Snowy Egret,9
2024,Moore Haven East 5,,,,Marsh Island,Great Blue Heron,8
2024,Moore Haven Trailer Park,,,,Marsh Island,Great Egret,97
2024,Pahokee Airport,,,,Spoil Island,Great Egret,15
2024,Pahokee Airport,,,,Spoil Island,White Ibis,45
2024,Pahokee Airport,,,,Spoil Island,Snowy Egret,69
2024,Pahokee Airport,,,,Spoil Island,Great Blue Heron,1
2024,Pahokee Airport,,,,Spoil Island,Tricolored Heron,69
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Cattle Egret,2
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Blue Heron,3
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Roseate Spoonbill,5
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Little Blue Heron,8
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,White Ibis,13
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Glossy Ibis,26
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,99
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,105
2023,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,178
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Great Blue Heron,1
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Anhinga,10
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Great Egret,25
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Little Blue Heron,48
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Glossy Ibis,102
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Tricolored Heron,144
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,White Ibis,204
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Cattle Egret,228
2023,Eagle Bay Island,27.179183,-80.837133,N,Marsh Island,Snowy Egret,241
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Great Blue Heron,1
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Tricolored Heron,8
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Little Blue Heron,10
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Roseate Spoonbill,10
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Anhinga,12
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Glossy Ibis,15
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,White Ibis,26
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Snowy Egret,37
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Wood Stork,58
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Great Egret,109
2023,Gator Farm,27.022778,-81.060833,N,Off-Lake Island,Cattle Egret,292
2023,Gun Range,26.893252,-81.124557,N,Off-Lake Island,Great Blue Heron,1
2023,Gun Range,26.893252,-81.124557,N,Off-Lake Island,Great Egret,23
2023,Gun Range,26.893252,-81.124557,N,Off-Lake Island,Anhinga,29
2023,Gun Range,26.893252,-81.124557,N,Off-Lake Island,Cattle Egret,129
2023,Lakeport Marina,26.97336,-81.11562,N,Off-Lake Island,Anhinga,8
2023,Lakeport Marina,26.97336,-81.11562,N,Off-Lake Island,Tricolored Heron,13
2023,Lakeport Marina,26.97336,-81.11562,N,Off-Lake Island,Snowy Egret,78
2023,Lakeport Marina,26.97336,-81.11562,N,Off-Lake Island,Great Egret,134
2023,Lakeport Marina,26.97336,-81.11562,N,Off-Lake Island,Cattle Egret,410
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Great Blue Heron,1
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Cattle Egret,13
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Little Blue Heron,18
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Glossy Ibis,41
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Tricolored Heron,64
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Great Egret,99
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Snowy Egret,157
2023,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,White Ibis,178
2023,Moonshine Bay 1,26.91327,-81.02416,Y,Marsh Island,Great Egret,2
2023,Moonshine Bay 1,26.91327,-81.02416,Y,Marsh Island,Great Blue Heron,5
2023,Moonshine Bay 3,26.92755,-81.03479,N,Marsh Island,Great Blue Heron,2
2023,Moonshine Bay 3,26.92755,-81.03479,N,Marsh Island,Great Egret,2
2023,Moore Haven East 5,26.86221,-81.006862,N,Marsh Island,Great Blue Heron,2
2023,Moore Haven East 5,26.86221,-81.006862,N,Marsh Island,Anhinga,5
2023,Moore Haven East 5,26.86221,-81.006862,N,Marsh Island,Snowy Egret,12
2023,Moore Haven East 5,26.86221,-81.006862,N,Marsh Island,Great Egret,109
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Glossy Ibis,2
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Roseate Spoonbill,2
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,White Ibis,2
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Great Blue Heron,7
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Anhinga,8
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Cattle Egret,24
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Little Blue Heron,25
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Tricolored Heron,99
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Snowy Egret,111
2023,Moore Haven NW,26.9511,-81.00739,N,Marsh Island,Great Egret,130
2023,Moore Haven West 1,26.898056,-81.088333,N,Marsh Island,Snowy Egret,18
2023,Moore Haven West 1,26.898056,-81.088333,N,Marsh Island,Great Egret,22
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Anhinga,2
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Glossy Ibis,12
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Great Egret,18
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Little Blue Heron,58
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,White Ibis,74
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Cattle Egret,111
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Tricolored Heron,116
2023,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Snowy Egret,136
2022,Chance Bay,27.108117,-80.670867,N,Marsh Island,Cattle Egret,403
2022,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Glossy Ibis,2
2022,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Blue Heron,2
2022,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Roseate Spoonbill,17
2022,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,47
2022,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,138
2022,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,194
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Great Blue Heron,1
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Little Blue Heron,2
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Tricolored Heron,2
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Glossy Ibis,3
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Great Egret,5
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Snowy Egret,66
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,White Ibis,101
2022,Eagle Bay Island NE,27.17064003,-80.8464299,N,Marsh Island,Cattle Egret,127
2022,Eagle Bay Island S,27.179183,-80.837133,N,Marsh Island,Anhinga,1
2022,Eagle Bay Island S,27.179183,-80.837133,N,Marsh Island,Glossy Ibis,1
2022,Eagle Bay Island S,27.179183,-80.837133,N,Marsh Island,Great Blue Heron,1
2022,Eagle Bay Island S,27.179183,-80.837133,N,Marsh Island,Little Blue Heron,5
2022,Eagle Bay Island S,27.179183,-80.837133,N,Marsh Island,Snowy Egret,21
2022,Eagle Bay Island S,27.179183,-80.837133,N,Marsh Island,Cattle Egret,240
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Anhinga,1
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Glossy Ibis,1
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Tricolored Heron,1
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,White Ibis,1
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Great Blue Heron,2
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Snowy Egret,2
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Little Blue Heron,10
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Roseate Spoonbill,16
